x,wave
1.8600000000000136,0.2698775098771849 + 0.00393281950026512im
1.8800000000000239,0.2658392422781966 + 0.003915586222245393im
1.9000000000000057,0.26184354525721515 + 0.00389772101790149im
1.920000000000016,0.2578905889758812 + 0.003879246481483464im
1.9399999999999977,0.2539805147242381 + 0.0038601848745245197im
1.960000000000008,0.2501134360384956 + 0.0038405581203841675im
1.9800000000000182,0.24628943979106724 + 0.0038203877994112375im
2.0,0.24250858725299476 + 0.0037996951447011114im
2.0200000000000102,0.23877091512893706 + 0.0037785010384166645im
2.039999999999992,0.23507643656492447 + 0.0037568260086490693im
2.0600000000000023,0.2314251421291299 + 0.003734690226790689im
2.079999999999984,0.2278170007659364 + 0.003712113505395319im
2.0999999999999943,0.22425196072360887 + 0.003689115296501163im
2.119999999999976,0.22072995045590912 + 0.003665714690394947im
2.1399999999999864,0.21725087949800853 + 0.003641930414792549im
2.1599999999999966,0.2138146393170832 + 0.003617780834414705im
2.1799999999999784,0.2104211041379871 + 0.0035932839509372314im
2.1999999999999886,0.20707013174441186 + 0.003568457403296982im
2.2200000000000273,0.203761564255966 + 0.003543318468329774im
2.240000000000009,0.2004952288816034 + 0.0035178840617267723im
2.2600000000000193,0.19727093864985057 + 0.003492170739287374im
2.2800000000000296,0.1940884931162844 + 0.0034661946984525685im
2.3000000000000114,0.19094767904871968 + 0.0034399717801021127im
2.3200000000000216,0.18784827109056781 + 0.0034135174706004874im
2.3400000000000034,0.1847900324028349 + 0.003386846904073041im
2.3600000000000136,0.18177271528522582 + 0.0033599748649013523im
2.3799999999999955,0.17879606177682275 + 0.0033329157904211613im
2.4000000000000057,0.17585980423680678 + 0.003305683773810161im
2.4199999999999875,0.17296366590568893 + 0.0032782925671515045im
2.4399999999999977,0.17010736144751631 + 0.0032507555846634476im
2.460000000000008,0.167290597473514 + 0.0032230859060784767im
2.4799999999999898,0.16451307304762403 + 0.0031952962801651903im
2.5,0.16177448017439192 + 0.0031673991283789494im
2.519999999999982,0.15907450426965555 + 0.003139406548631624im
2.539999999999992,0.15641282461447736 + 0.00311133031917039im
2.559999999999974,0.15378911479276108 + 0.003083181902557396im
2.579999999999984,0.15120304311298768 + 0.003054972449738292im
2.599999999999966,0.1486542730144945 + 0.0030267128041926365im
2.619999999999976,0.14614246345872295 + 0.002998413506158827im
2.640000000000015,0.1436672693058455 + 0.002970084796923871im
2.660000000000025,0.1412283416771808 + 0.0029417366231704917im
2.680000000000007,0.13882532830379793 + 0.002913378641375788im
2.700000000000017,0.13645787386169966 + 0.0028850202222533007im
2.719999999999999,0.1341256202939755 + 0.002856670455232987im
2.740000000000009,0.1318282071202971 + 0.002828338152971489im
2.7600000000000193,0.12956527173413088 + 0.0028000318558884085im
2.780000000000001,0.12733644968802835 + 0.0027717598367223493im
2.8000000000000114,0.12514137496735167 + 0.00274353010510069im
2.819999999999993,0.12297968025278021 + 0.0027153504121198114im
2.8400000000000034,0.12085099717194007 + 0.002687228254928873im
2.859999999999985,0.1187549565404878 + 0.00265917088131533im
2.8799999999999955,0.11669118859297499 + 0.002631185294284635im
2.8999999999999773,0.11465932320380894 + 0.00260327825663346im
2.9199999999999875,0.11265899009862212 + 0.0025754562955101227im
2.9399999999999977,0.11068981905635109 + 0.0025477257069602584im
2.9599999999999795,0.10875144010232045 + 0.002520092560453703im
2.9799999999999898,0.10684348369262127 + 0.002492562703389206im
2.9999999999999716,0.10496558089006275 + 0.0024651417655745696im
3.019999999999982,0.10311736353197269 + 0.0024378351636793576im
3.0400000000000205,0.10129846439011171 + 0.002410648105657785im
3.0600000000000307,0.09950851732296336 + 0.0023835855951377096im
3.0800000000000125,0.09774715742065132 + 0.0023566524357766885im
3.1000000000000227,0.09601402114273044 + 0.0023298532355794394im
3.1200000000000045,0.09430874644909225 + 0.0023031924111772415im
3.140000000000015,0.09263097292421839 + 0.002276674192066984im
3.1599999999999966,0.09098034189500687 + 0.0022503026248070035im
3.180000000000007,0.08935649654239557 + 0.002224081577169459im
3.1999999999999886,0.08775908200699384 + 0.00219801474224721im
3.219999999999999,0.08618774548893485 + 0.0021721056425144194im
3.240000000000009,0.08464213634214784 + 0.0021463576338388453im
3.259999999999991,0.08312190616325088 + 0.0021207739094455617im
3.280000000000001,0.0816267088752523 + 0.0020953575038304114im
3.299999999999983,0.08015620080625017 + 0.002070111296623024im
3.319999999999993,0.07871004076330808 + 0.002045038016398663im
3.339999999999975,0.07728789010168337 + 0.0020201402444362903im
3.359999999999985,0.07588941278957861 + 0.0019954204184256786im
3.3799999999999955,0.07451427546858103 + 0.0019708808361196045im
3.3999999999999773,0.0731621475099501 + 0.0019465236589332401im
3.4199999999999875,0.07183270106690953 + 0.0019223509154883483im
3.440000000000026,0.07052561112309359 + 0.001898364505103625im
3.460000000000008,0.06924055553729518 + 0.0018745662012299132im
3.480000000000018,0.06797721508465623 + 0.0018509576548301203im
3.5,0.06673527349444011 + 0.0018275403977048921im
3.5200000000000102,0.06551441748451592 + 0.0018043158457622026im
3.5400000000000205,0.06431433679268762 + 0.0017812853022314936im
3.5600000000000023,0.0631347242049907 + 0.0017584499608241661im
3.5800000000000125,0.06197527558107801 + 0.0017358109088369655im
3.5999999999999943,0.0608356898768134 + 0.0017133691302015093im
3.6200000000000045,0.059715669164185074 + 0.0016911255084789396im
3.6399999999999864,0.058614918648650406 + 0.001669080829799463im
3.6599999999999966,0.05753314668401808 + 0.0016472357857480948im
3.680000000000007,0.056470064784969715 + 0.0016255909761953146im
3.6999999999999886,0.05542538763732362 + 0.0016041469120750803im
3.719999999999999,0.05439883310613371 + 0.0015829040181084993im
3.7399999999999807,0.053390122241719504 + 0.0015618626354747102im
3.759999999999991,0.052398979283717756 + 0.001541023024428948im
3.7799999999999727,0.051425131663239934 + 0.001520385366868285im
3.799999999999983,0.050468310003224895 + 0.0014999497688456078im
3.819999999999993,0.049528248117063724 + 0.001479716263032301im
3.840000000000032,0.04860468300557909 + 0.0014596848111294127im
3.8600000000000136,0.047697354852433115 + 0.0014398553062294375im
3.880000000000024,0.04680600701803956 + 0.0014202275751268286im
3.9000000000000057,0.04593038603204889 + 0.0014008013805804857im
3.920000000000016,0.04507024158447768 + 0.0013815764235267382im
3.9399999999999977,0.04422532651554682 + 0.0013625523452442398im
3.960000000000008,0.043395396804293176 + 0.0013437287294705913im
3.980000000000018,0.042580211556017225 + 0.0013251051044729314im
4.0,0.04177953298862509 + 0.001306680945071638im
4.02000000000001,0.04099312641792341 + 0.0012884556746172488im
4.039999999999992,0.0402207602419229 + 0.001270428666923547im
4.060000000000002,0.039462205924202694 + 0.0012525992481547596im
4.079999999999984,0.038717237976389055 + 0.001234966698669607im
4.099999999999994,0.03798563393979664 + 0.0012175302548211523im
4.1200000000000045,0.03726717436628127 + 0.0012002891107143912im
4.139999999999986,0.036561642798349885 + 0.001183242419921519im
4.159999999999997,0.03586882574857261 + 0.0011663892971558016im
4.179999999999978,0.03518851267833943 + 0.0011497288199043732im
4.199999999999989,0.03452049597600391 + 0.0011332600300207397im
4.21999999999997,0.03386457093445089 + 0.0011169819352781637im
4.240000000000009,0.03322053572813087 + 0.0011008935108833637im
4.260000000000019,0.03258819138959292 + 0.0010849937009530513im
4.28000000000003,0.03196734178555595 + 0.0010692814199513097im
4.300000000000011,0.03135779359254934 + 0.0010537555540909367im
4.320000000000022,0.030759356272156736 + 0.0010384149626986494im
4.340000000000003,0.030171842045895212 + 0.0010232584795436218im
4.360000000000014,0.029595065869758172 + 0.0010082849141313307im
4.3799999999999955,0.029028845408453553 + 0.0009934930529631536im
4.400000000000006,0.028473001009362342 + 0.0009788816607620534im
4.420000000000016,0.027927355676246053 + 0.0009644494816646619im
4.439999999999998,0.027391735042729463 + 0.000950195240380472im
4.460000000000008,0.026865967345580027 + 0.0009361176433207253im
4.47999999999999,0.026349883397811583 + 0.00092221537969342im
4.5,0.02584331656163212 + 0.0009084871225694811im
4.519999999999982,0.025346102721257972 + 0.0008949315299179451im
4.539999999999992,0.02485808025561642 + 0.0008815472456115095im
4.559999999999974,0.024379090010954754 + 0.0008683329004029836im
4.579999999999984,0.023908975273375956 + 0.0008552871128742525im
4.599999999999994,0.02344758174131884 + 0.0008424084903557906im
4.619999999999976,0.0229947574979999 + 0.0008296956298202339im
4.640000000000015,0.022550352983834114 + 0.0008171471187485943im
4.660000000000025,0.02211422096884957 + 0.0008047615359704944im
4.680000000000007,0.021686216525111743 + 0.000792537452478511im
4.700000000000017,0.021266196999172184 + 0.0007804734322180379im
4.720000000000027,0.020854021984553484 + 0.0007685680328519998im
4.740000000000009,0.020449553294287538 + 0.0007568198065016274im
4.760000000000019,0.020052654933513846 + 0.0007452273004642259im
4.780000000000001,0.019663193072156308 + 0.0007337890579076022im
4.800000000000011,0.01928103601768402 + 0.000722503618541642im
4.819999999999993,0.018906054187970367 + 0.0007113695192689815im
4.840000000000003,0.018538120084259785 + 0.0007003852948132994im
4.859999999999985,0.01817710826425061 + 0.0006895494783265712im
4.8799999999999955,0.017822895315305145 + 0.0006788606019767303im
4.900000000000006,0.01747535982779413 + 0.0006683171975143593im
4.9199999999999875,0.01713438236858427 + 0.0006579177968203255im
4.939999999999998,0.016799845454677286 + 0.0006476609324340203im
4.9599999999999795,0.016471633527005747 + 0.00063754513806313im
4.97999999999999,0.01614963292439569 + 0.0006275689490752954im
4.999999999999972,0.015833731857699537 + 0.0006177309029716249im
5.019999999999982,0.015523820384107111 + 0.0006080295398430095im
5.039999999999964,0.015219790381639916 + 0.0005984634028099339im
5.060000000000031,0.014921535523834385 + 0.0005890310384449564im
5.0800000000000125,0.014628951254618276 + 0.000579730997179808im
5.100000000000023,0.014341934763386431 + 0.0005705618336962504im
5.1200000000000045,0.014060384960278035 + 0.0005615221073022968im
5.140000000000015,0.013784202451662002 + 0.0005526103822924459im
5.159999999999997,0.013513289515831783 + 0.0005438252282946758im
5.180000000000007,0.01324755007891499 + 0.0005351652206019608im
5.200000000000017,0.01298688969099983 + 0.0005266289404908955im
5.219999999999999,0.012731215502481677 + 0.0005182149755266233im
5.240000000000009,0.012480436240632532 + 0.0005099219198544137im
5.259999999999991,0.012234462186395675 + 0.0005017483744786572im
5.280000000000001,0.011993205151407905 + 0.0004936929475293216im
5.299999999999983,0.011756578455250589 + 0.00048575425451703735im
5.319999999999993,0.011524496902932528 + 0.0004779309185749727im
5.339999999999975,0.011296876762605235 + 0.00047022157069069874im
5.359999999999985,0.011073635743511966 + 0.0004626248499260964im
5.3799999999999955,0.01085469297417228 + 0.0004551394036265669im
5.399999999999977,0.010639968980803117 + 0.00044776388762005764im
5.4199999999999875,0.010429385665975717 + 0.00044049696640561056im
5.439999999999969,0.010222866287511683 + 0.0004333373133316251im
5.460000000000008,0.010020335437615602 + 0.00042628361076518844im
5.480000000000018,0.009821719022247623 + 0.00041933455025136996im
5.500000000000028,0.009626944240733412 + 0.0004124888326638305im
5.52000000000001,0.00943593956561381 + 0.0004057451683463257im
5.5400000000000205,0.009248634722732173 + 0.0003991022772456032im
5.560000000000002,0.009064960671560924 + 0.0003925588890360582im
5.5800000000000125,0.008884849585765683 + 0.0003861137432367092im
5.599999999999994,0.008708234834007369 + 0.00037976558931915143im
5.6200000000000045,0.008535050960981047 + 0.0003735131868093039im
5.639999999999986,0.008365233668691668 + 0.0003673553053806191im
5.659999999999997,0.008198719797965048 + 0.0003612907249411146im
5.680000000000007,0.00803544731019407 + 0.0003553182357124502im
5.699999999999989,0.007875355269318646 + 0.00034943663830329727im
5.719999999999999,0.00771838382403853 + 0.00034364474377543875im
5.739999999999981,0.00756447419025802 + 0.0003379413737037862im
5.759999999999991,0.007413568633761684 + 0.0003323253602307267im
5.779999999999973,0.007265610453118644 + 0.0003267955461138516im
5.799999999999983,0.00712054396281579 + 0.00032135078476839765im
5.819999999999993,0.006978314476617348 + 0.0003159899403043082im
5.839999999999975,0.006838868291149779 + 0.00031071188755749666im
5.860000000000014,0.006702152669710642 + 0.00030551551211620363im
5.880000000000024,0.0065681158262993694 + 0.00030039971034262307im
5.900000000000006,0.006436706909869226 + 0.0002953633893890792im
5.920000000000016,0.00630787598879824 + 0.00029040546721035394im
5.939999999999998,0.006181574035576831 + 0.00028552487257068427im
5.960000000000008,0.0060577529117122955 + 0.0002807205450472027im
5.980000000000018,0.00593636535284599 + 0.0002759914350286624im
6.0,0.005817364954083296 + 0.0002713365037104768im
6.02000000000001,0.005700706155534165 + 0.0002667547230855159im
6.039999999999992,0.0055863442280609694 + 0.00026224507593171684im
6.060000000000002,0.00547423525923422 + 0.00025780655579543975im
6.079999999999984,0.005364336139491939 + 0.0002534381669721396im
6.099999999999994,0.005256604548502423 + 0.0002491389244828482im
6.1200000000000045,0.005150998941727015 + 0.0002449078540482599im
6.139999999999986,0.005047478537182812 + 0.00024074399205904437im
6.159999999999997,0.004946003302400887 + 0.0002366463855438697im
6.179999999999978,0.004846533941580206 + 0.00023261409213419897im
6.199999999999989,0.004749031882934126 + 0.0002286461800264186im
6.21999999999997,0.004653459266227385 + 0.0002247417279412876im
6.239999999999981,0.004559778930502164 + 0.00022089982508131242im
6.260000000000019,0.0044679544019907615 + 0.0002171195710852074im
6.28000000000003,0.004377949882212518 + 0.00021340007598040346im
6.300000000000011,0.0042897302362542074 + 0.00020974046013336536im
6.320000000000022,0.004203260981229643 + 0.00020613985419754965im
6.340000000000003,0.004118508274919043 + 0.00020259739905973767im
6.360000000000014,0.0040354389045838875 + 0.00019911224578446715im
6.3799999999999955,0.00395402027595642 + 0.00019568355555612383im
6.400000000000006,0.0038742204024013807 + 0.00019231049962005792im
6.420000000000016,0.00379600789424795 + 0.00018899225922160644im
6.439999999999998,0.0037193519482895216 + 0.0001857280255438115im
6.460000000000008,0.0036442223374503887 + 0.00018251699964325874im
6.47999999999999,0.0035705894006148793 + 0.00017935839238517067im
6.5,0.0034984240326204536 + 0.00017625142437649276im
6.519999999999982,0.0034276976744087835 + 0.00017319532589870845im
6.539999999999992,0.0033583823033363257 + 0.00017018933683810735im
6.560000000000002,0.003290450423639661 + 0.00016723270661610597im
6.579999999999984,0.003223875057055125 + 0.00016432469411832448im
6.599999999999994,0.003158629733590513 + 0.00016146456762231173im
6.619999999999976,0.0030946884824459204 + 0.00015865160472439181im
6.639999999999986,0.003032025823083357 + 0.00015588509226621117im
6.660000000000025,0.0029706167564416083 + 0.00015316432626017953im
6.680000000000007,0.00291043675629483 + 0.00015048861181388994im
6.700000000000017,0.00285146176075433 + 0.00014785726305407678im
6.720000000000027,0.0027936681639085578 + 0.00014526960305065646im
6.740000000000009,0.002737032807603041 + 0.000142724963738702im
6.760000000000019,0.002681532973355222 + 0.00014022268584146835im
6.780000000000001,0.0026271463744040927 + 0.00013776211879194488im
6.800000000000011,0.0025738511478923423 + 0.00013534262065433985im
6.819999999999993,0.002521625847179092 + 0.00013296355804515107im
6.840000000000003,0.0024704494342809445 + 0.00013062430605414015im
6.860000000000014,0.0024203012724404085 + 0.0001283242481644549im
6.8799999999999955,0.002371161118818802 + 0.0001260627761730876im
6.900000000000006,0.0023230091173132013 + 0.0001238392901108898im
6.9199999999999875,0.002275825791494142 + 0.0001216531981623044im
6.939999999999998,0.0022295920376632448 + 0.0001195039165851806im
6.9599999999999795,0.00218428911802918 + 0.00011739086963046796im
6.97999999999999,0.002139898653998787 + 0.00011531348946170759im
6.999999999999972,0.002096402619584276 + 0.0001132712160745532im
7.019999999999982,0.0020537833349213745 + 0.0001112634972164257im
7.039999999999992,0.002012023459900361 + 0.00010928978830613172im
7.060000000000031,0.001971105987905066 + 0.00010734955235334104im
7.0800000000000125,0.0019310142396603157 + 0.00010544225987850032im
7.100000000000023,0.0018917318571859275 + 0.0001035673888328757im
7.1200000000000045,0.001853242797854152 + 0.00010172442451807928im
7.140000000000015,0.0018155313285510143 + 9.991285950683127e-5im
7.160000000000025,0.0017785820199386789 + 9.813219356300832e-5im
7.180000000000007,0.0017423797408173134 + 9.638193356246386e-5im
7.200000000000017,0.0017069096525859908 + 9.466159341379793e-5im
7.219999999999999,0.0016721572037990656 + 9.29706939793738e-5im
7.240000000000009,0.0016381081248190862 + 9.130876299711158e-5im
7.259999999999991,0.0016047484225627424 + 8.967533500192156e-5im
7.280000000000001,0.0015720643753388665 + 8.806995124770064e-5im
7.299999999999983,0.0015400425277779081 + 8.649215963000455e-5im
7.319999999999993,0.0015086696858501514 + 8.494151460862517e-5im
7.340000000000003,0.0014779329119721676 + 8.341757713074481e-5im
7.359999999999985,0.001447819520199922 + 8.191991455440971e-5im
7.3799999999999955,0.001418317071506601 + 8.044810057267999e-5im
7.399999999999977,0.001389413369144804 + 7.900171513763067e-5im
7.4199999999999875,0.0013610964540905885 + 7.75803443856111e-5im
7.439999999999969,0.0013333546005692345 + 7.618358056198905e-5im
7.460000000000036,0.0013061763116602996 + 7.481102194714301e-5im
7.480000000000018,0.0012795503149814695 + 7.346227278263246e-5im
7.500000000000028,0.0012534655584494356 + 7.213694319776845e-5im
7.52000000000001,0.0012279112061170192 + 7.083464913672261e-5im
7.5400000000000205,0.001202876634084876 + 6.955501228610788e-5im
7.560000000000002,0.0011783514264864098 + 6.829766000360692e-5im
7.5800000000000125,0.0011543253715453803 + 6.706222524593023e-5im
7.599999999999994,0.0011307884577046036 + 6.584834649865239e-5im
7.6200000000000045,0.0011077308698240168 + 6.465566770556973e-5im
7.640000000000015,0.0010851429854481095 + 6.348383819910515e-5im
7.659999999999997,0.001063015371140888 + 6.233251263119284e-5im
7.680000000000007,0.0010413387788867053 + 6.120135090472421e-5im
7.699999999999989,0.0010201041425572325 + 6.009001810522019e-5im
7.719999999999999,0.0009993025744421589 + 5.899818443372104e-5im
7.739999999999981,0.0009789253618433488 + 5.7925525139625285e-5im
7.759999999999991,0.0009589639637309738 + 5.6871720454511186e-5im
7.779999999999973,0.0009394100074608363 + 5.583645552630478e-5im
7.799999999999983,0.000920255285551495 + 5.4819420354084966e-5im
7.819999999999993,0.0009014917525207247 + 5.382030972349495e-5im
7.839999999999975,0.0008831115217794743 + 5.283882314310263e-5im
7.859999999999985,0.0008651068625836979 + 5.187466478044497e-5im
7.880000000000024,0.0008474701970410521 + 5.0927543399675905e-5im
7.900000000000006,0.0008301940971739487 + 4.999717229905718e-5im
7.920000000000016,0.0008132712820355225 + 4.9083269249763535e-5im
7.940000000000026,0.0007966946148797796 + 4.818555643434493e-5im
7.960000000000008,0.0007804571003834803 + 4.7303760386797165e-5im
7.980000000000018,0.0007645518819194696 + 4.643761193259105e-5im
8.0,0.0007489722388806207 + 4.558684612932309e-5im
8.02000000000001,0.0007337115840534096 + 4.475120220845498e-5im
8.039999999999992,0.0007187634610400535 + 4.393042351711469e-5im
8.060000000000002,0.0007041215417287507 + 4.3124257460654835e-5im
8.079999999999984,0.0006897796238107657 + 4.233245544611534e-5im
8.099999999999994,0.0006757316283440214 + 4.155477282585416e-5im
8.120000000000005,0.0006619715973618823 + 4.079096884194992e-5im
8.139999999999986,0.0006484936915266341 + 4.004080657147538e-5im
8.159999999999997,0.0006352921878268557 + 3.930405287175415e-5im
8.179999999999978,0.0006223614773179887 + 3.858047832698938e-5im
8.199999999999989,0.0006096960629048642 + 3.786985719466989e-5im
8.21999999999997,0.0005972905571660803 + 3.7171967353293735e-5im
8.23999999999998,0.0005851396802191437 + 3.6486590250222955e-5im
8.259999999999991,0.0005732382576255793 + 3.5813510850373455e-5im
8.28000000000003,0.0005615812183358884 + 3.5152517585254236e-5im
8.300000000000011,0.0005501635926723858 + 3.450340230284167e-5im
8.320000000000022,0.0005389805103508689 + 3.386596021794108e-5im
8.340000000000003,0.0005280271985390307 + 3.3239989863024506e-5im
8.360000000000014,0.0005172989799519372 + 3.2625293039860884e-5im
8.379999999999995,0.0005067912709829456 + 3.202167477145647e-5im
8.400000000000006,0.0004964995798708434 + 3.14289432547305e-5im
8.420000000000016,0.00048641950490071914 + 3.0846909813874706e-5im
8.439999999999998,0.0004765467326395306 + 3.0275388854005064e-5im
8.460000000000008,0.0004668770362052032 + 2.971419781559223e-5im
8.47999999999999,0.0004574062735680956 + 2.916315712917623e-5im
8.5,0.00044813038588507154 + 2.862209017106657e-5im
8.519999999999982,0.000439045395865578 + 2.8090823219213267e-5im
8.539999999999992,0.00043014740616802903 + 2.756918540979443e-5im
8.560000000000002,0.0004214325978275383 + 2.7057008694361724e-5im
8.579999999999984,0.0004128972287130082 + 2.6554127797326327e-5im
8.599999999999994,0.00040453763201435633 + 2.606038017423418e-5im
8.619999999999976,0.00039635021475798094 + 2.5575605970666683e-5im
8.639999999999986,0.000388331456350894 + 2.5099647981001272e-5im
8.659999999999968,0.0003804779071529072 + 2.463235160856098e-5im
8.680000000000007,0.0003727861870758006 + 2.4173564825791926e-5im
8.700000000000017,0.00036525298420957115 + 2.372313813499249e-5im
8.720000000000027,0.00035787505347524204 + 2.3280924529633918e-5im
8.740000000000009,0.00035064921530280935 + 2.284677945617249e-5im
8.76000000000002,0.00034357235433559504 + 2.2420560776255695e-5im
8.780000000000001,0.00033664141815862057 + 2.2002128729904087e-5im
8.800000000000011,0.0003298534160521332 + 2.1591345898258736e-5im
8.819999999999993,0.0003232054177687322 + 2.1188077167773207e-5im
8.840000000000003,0.00031669455233418844 + 2.0792189694281987e-5im
8.860000000000014,0.0003103180068715217 + 2.0403552867943854e-5im
8.879999999999995,0.00030407302544750736 + 2.0022038278215527e-5im
8.900000000000006,0.0002979569079418728 + 1.9647519679673067e-5im
8.919999999999987,0.00029196700893805924 + 1.927987295831495e-5im
8.939999999999998,0.00028610073663529 + 1.8918976098010766e-5im
8.95999999999998,0.00028035555178243944 + 1.8564709147474674e-5im
8.97999999999999,0.0002747289666315252 + 1.821695418822184e-5im
9.0,0.0002692185439126073 + 1.7875595302051517e-5im
9.019999999999982,0.0002638218958276465 + 1.754051853980893e-5im
9.039999999999992,0.00025853668306436355 + 1.721161189017563e-5im
9.059999999999974,0.000253360613829202 + 1.688876524889384e-5im
9.080000000000013,0.0002482914428992585 + 1.6571870388558232e-5im
9.100000000000023,0.00024332697069243302 + 1.626082092883119e-5im
9.120000000000005,0.00023846504235559542 + 1.595551230686728e-5im
9.140000000000015,0.00023370354687081405 + 1.5655841748413944e-5im
9.160000000000025,0.00022904041617901344 + 1.5361708239316106e-5im
9.180000000000007,0.00022447362432046817 + 1.507301249706325e-5im
9.200000000000017,0.0002200011865922914 + 1.4789656943178803e-5im
9.219999999999999,0.0002156211587224899 + 1.4511545675915053e-5im
9.240000000000009,0.00021133163605971842 + 1.423858444310139e-5im
9.259999999999991,0.00020713075277952676 + 1.3970680615557957e-5im
9.280000000000001,0.00020301668110554516 + 1.370774316096238e-5im
9.300000000000011,0.00019898763054652566 + 1.344968261806281e-5im
9.319999999999993,0.00019504184714778258 + 1.3196411070933156e-5im
9.340000000000003,0.00019117761275751398 + 1.2947842124232272e-5im
9.359999999999985,0.00018739324430803737 + 1.2703890878312227e-5im
9.379999999999995,0.00018368709311013007 + 1.2464473904840029e-5im
9.399999999999977,0.00018005754416205785 + 1.2229509222839769e-5im
9.419999999999987,0.00017650301547212884 + 1.199891627505338e-5im
9.43999999999997,0.00017302195739401442 + 1.1772615904681968e-5im
9.45999999999998,0.00016961285197600884 + 1.155053033236697e-5im
9.480000000000018,0.00016627421232208854 + 1.1332583133564733e-5im
9.500000000000028,0.00016300458196659488 + 1.1118699216275785e-5im
9.52000000000001,0.0001598025342606965 + 1.0908804799469154e-5im
9.54000000000002,0.00015666667177085096 + 1.0702827390694346e-5im
9.560000000000002,0.00015359562568957548 + 1.0500695765591679e-5im
9.580000000000013,0.00015058805525748162 + 1.030233994646535e-5im
9.600000000000023,0.00014764264719707143 + 1.010769118187659e-5im
9.620000000000005,0.00014475811515742912 + 9.916681926092266e-6im
9.640000000000015,0.00014193319917012837 + 9.729245819258637e-6im
9.659999999999997,0.00013916666511574617 + 9.545317667537292e-6im
9.680000000000007,0.0001364573042011204 + 9.364833423878644e-6im
9.699999999999989,0.00013380393244685426 + 9.187730168629668e-6im
9.719999999999999,0.00013120539018508147 + 9.013946090909493e-6im
9.73999999999998,0.00012866054156701243 + 8.84342047009436e-6im
9.759999999999991,0.0001261682740805177 + 8.676093657348845e-6im
9.780000000000001,0.00012372749807720677 + 8.511907057947116e-6im
9.799999999999983,0.00012133714630881423 + 8.350803113178318e-6im
9.819999999999993,0.00011899617347279816 + 8.192725283511338e-6im
9.839999999999975,0.00011670355576723141 + 8.037618030831113e-6im
9.859999999999985,0.00011445829045436506 + 7.885426801944735e-6im
9.880000000000024,0.00011225939543274164 + 7.73609801189643e-6im
9.900000000000034,0.0001101059088181397 + 7.589579027427754e-6im
9.920000000000016,0.00010799688853293728 + 7.445818151171773e-6im
9.940000000000026,0.00010593141190303891 + 7.304764605541411e-6im
9.960000000000008,0.00010390857526370261 + 7.166368517262935e-6im
9.980000000000018,0.00010192749357258377 + 7.030580902038057e-6im
10.0,9.998730003087438e-5 + 6.897353649254852e-6im
10.02000000000001,9.808714571184836e-5 + 6.7666395074445856e-6im
10.039999999999992,9.622619919701699e-5 + 6.6383920692879994e-6im
10.060000000000002,9.440364621919122e-5 + 6.512565757438152e-6im
10.080000000000013,9.261868931330845e-5 + 6.3891158101649875e-6im
10.099999999999994,9.087054747340021e-5 + 6.26799826767832e-6im
10.120000000000005,8.915845581751857e-5 + 6.149169958185867e-6im
10.139999999999986,8.748166525820433e-5 + 6.032588484386811e-6im
10.159999999999997,8.58394421806496e-5 + 5.918212210175466e-6im
10.179999999999978,8.423106812639671e-5 + 5.806000247847898e-6im
10.199999999999989,8.265583948421555e-5 + 5.69591244476692e-6im
10.21999999999997,8.111306718646416e-5 + 5.587909371023876e-6im
10.23999999999998,7.960207641204762e-5 + 5.481952306953104e-6im
10.259999999999991,7.812220629505575e-5 + 5.378003230726651e-6im
10.279999999999973,7.667280963961422e-5 + 5.2760248064473015e-6im
10.300000000000011,7.525325264000586e-5 + 5.175980372271524e-6im
10.320000000000022,7.386291460678858e-5 + 5.0778339286044556e-6im
10.340000000000003,7.250118769831337e-5 + 4.981550126794935e-6im
10.360000000000014,7.116747665758625e-5 + 4.88709425776979e-6im
10.380000000000024,6.986119855456815e-5 + 4.794432240863362e-6im
10.400000000000006,6.858178253356804e-5 + 4.703530613021451e-6im
10.420000000000016,6.732866956581126e-5 + 4.614356517965942e-6im
10.439999999999998,6.610131220684486e-5 + 4.526877695678868e-6im
10.460000000000008,6.489917435918271e-5 + 4.441062471856876e-6im
10.47999999999999,6.372173103924152e-5 + 4.356879747948493e-6im
10.5,6.256846814954874e-5 + 4.274298990831644e-6im
10.519999999999982,6.143888225493369e-5 + 4.19329022320571e-6im
10.539999999999992,6.03324803640893e-5 + 4.113824013493939e-6im
10.560000000000002,5.9248779714475e-5 + 4.035871466598006e-6im
10.579999999999984,5.8187307562639437e-5 + 3.959404214329741e-6im
10.599999999999994,5.7147600977966455e-5 + 3.884394406274668e-6im
10.619999999999976,5.612920664123289e-5 + 3.8108147005444173e-6im
10.639999999999986,5.513168064658468e-5 + 3.7386382549301783e-6im
10.659999999999968,5.4154588308291436e-5 + 3.667838718105194e-6im
10.679999999999978,5.319750397083679e-5 + 3.5983902208461713e-6im
10.700000000000017,5.226001082291178e-5 + 3.5302673677760963e-6im
10.720000000000027,5.1341700715671e-5 + 3.4634452287977237e-6im
10.740000000000009,5.044217398403491e-5 + 3.3978993308713945e-6im
10.76000000000002,4.956103927200326e-5 + 3.3336056499736125e-6im
10.780000000000001,4.8697913361619374e-5 + 3.2705406032715324e-6im
10.800000000000011,4.785242100494079e-5 + 3.2086810410849223e-6im
10.819999999999993,4.702419475991759e-5 + 3.1480042393995903e-6im
10.840000000000003,4.621287482928606e-5 + 3.0884878921110116e-6im
