x,wave_1
-12.439999999999998,6.249445817794152e-6
-12.420000000000016,6.386975586363466e-6
-12.400000000000006,6.527517579602489e-6
-12.38000000000001,6.671137408312713e-6
-12.359999999999971,6.817902103114638e-6
-12.340000000000018,6.967880144934336e-6
-12.319999999999979,7.1211414961385365e-6
-12.300000000000011,7.277757632331653e-6
-12.279999999999987,7.43780157482895e-6
-12.260000000000005,7.601347923819738e-6
-12.239999999999995,7.768472892235452e-6
-12.220000000000013,7.939254340336984e-6
-12.200000000000003,8.113771811036858e-6
-12.179999999999978,8.29210656597117e-6
-12.159999999999997,8.474341622337438e-6
-12.139999999999986,8.66056179051413e-6
-12.120000000000005,8.850853712478362e-6
-12.099999999999994,9.045305901038624e-6
-12.080000000000013,9.244008779899388e-6
-12.060000000000002,9.447054724574987e-6
-12.04000000000002,9.654538104171037e-6
-12.02000000000001,9.866555324050763e-6
-12.0,1.0083204869405459e-5
-11.979999999999976,1.030458734974765e-5
-11.959999999999994,1.0530805544346225e-5
-11.939999999999984,1.076196444862334e-5
-11.920000000000002,1.099817132153326e-5
-11.899999999999991,1.1239535733943305e-5
-11.88000000000001,1.1486169618038417e-5
-11.86,1.1738187317769882e-5
-11.840000000000018,1.1995705640370972e-5
-11.820000000000007,1.225884390896093e-5
-11.800000000000026,1.2527724016260255e-5
-11.780000000000001,1.2802470479440937e-5
-11.759999999999991,1.3083210496134364e-5
-11.740000000000009,1.337007400162187e-5
-11.719999999999999,1.3663193727231947e-5
-11.699999999999989,1.3962705259969622e-5
-11.680000000000007,1.4268747103403549e-5
-11.659999999999997,1.4581460739836664e-5
-11.640000000000015,1.4900990693787637e-5
-11.620000000000005,1.5227484596809832e-5
-11.600000000000023,1.5561093253675986e-5
-11.579999999999998,1.590197070995657e-5
-11.559999999999988,1.6250274321021243e-5
-11.540000000000006,1.660616482249232e-5
-11.519999999999996,1.6969806402181067e-5
-11.500000000000014,1.7341366773536976e-5
-11.47999999999999,1.7721017250641723e-5
-11.460000000000022,1.8108932824779592e-5
-11.439999999999998,1.850529224261735e-5
-11.420000000000016,1.8910278086026493e-5
-11.399999999999991,1.9324076853582146e-5
-11.379999999999995,1.974687904377308e-5
-11.359999999999985,2.0178879239958434e-5
-11.340000000000003,2.0620276197107048e-5
-11.319999999999993,2.1071272930356675e-5
-11.300000000000011,2.153207680542976e-5
-11.280000000000001,2.2002899630945186e-5
-11.259999999999991,2.2483957752664372e-5
-11.240000000000009,2.2975472149711827e-5
-11.219999999999999,2.3477668532811188e-5
-11.200000000000017,2.3990777444577437e-5
-11.179999999999978,2.451503436190886e-5
-11.16000000000001,2.5050679800520918e-5
-11.139999999999986,2.559795942166668e-5
-11.120000000000005,2.6157124141088648e-5
-11.09999999999998,2.6728430240247833e-5
-11.080000000000013,2.7312139479876974e-5
-11.059999999999988,2.7908519215905782e-5
-11.040000000000006,2.8517842517806577e-5
-11.019999999999996,2.914038828940996e-5
-11.000000000000014,2.97764413922421e-5
-10.97999999999999,3.0426292771434157e-5
-10.95999999999998,3.109023958425708e-5
-10.939999999999998,3.1768585331336194e-5
-10.919999999999987,3.246163999059922e-5
-10.900000000000006,3.316972015401435e-5
-10.879999999999995,3.389314916717622e-5
-10.860000000000014,3.463225727179637e-5
-10.840000000000003,3.5387381751159e-5
-10.819999999999993,3.615886707860192e-5
-10.800000000000011,3.694706506908468e-5
-10.780000000000001,3.775233503390656e-5
-10.759999999999977,3.8575043938639696e-5
-10.739999999999995,3.94155665643414e-5
-10.719999999999985,4.027428567211371e-5
-10.700000000000003,4.115159217107819e-5
-10.679999999999993,4.2047885289834475e-5
-10.66000000000001,4.296357275147555e-5
-10.64,4.389907095222944e-5
-10.620000000000019,4.485480514380355e-5
-10.600000000000009,4.5831209619505275e-5
-10.579999999999984,4.682872790421621e-5
-10.560000000000002,4.7847812948298046e-5
-10.539999999999992,4.888892732550966e-5
-10.519999999999982,4.9952543435018094e-5
-10.5,5.103914370758331e-5
-10.47999999999999,5.2149220816005785e-5
-10.460000000000008,5.32832778899184e-5
-10.439999999999998,5.4441828735014515e-5
-10.420000000000016,5.562539805679905e-5
-10.400000000000006,5.683452168895652e-5
-10.379999999999981,5.8069746826426286e-5
-10.36,5.933163226328363e-5
-10.33999999999999,6.0620748635520186e-5
-10.320000000000007,6.193767866882458e-5
-10.299999999999997,6.328301743146385e-5
-10.280000000000015,6.46573725923678e-5
-10.259999999999991,6.606136468452068e-5
-10.240000000000023,6.749562737376896e-5
-10.219999999999985,6.896080773315105e-5
-10.200000000000031,7.045756652286274e-5
-10.179999999999978,7.198657847596972e-5
-10.159999999999997,7.354853258998266e-5
-10.139999999999986,7.514413242441515e-5
-10.120000000000005,7.677409640443887e-5
-10.099999999999994,7.84391581307639e-5
-10.080000000000013,8.014006669586463e-5
-10.060000000000002,8.187758700668203e-5
-10.039999999999992,8.365250011392676e-5
-10.02000000000001,8.54656035481202e-5
-10.0,8.731771166250421e-5
-9.980000000000018,8.920965598295904e-5
-9.95999999999998,9.11422855650665e-5
-9.940000000000012,9.311646735846464e-5
-9.919999999999973,9.513308657863463e-5
-9.90000000000002,9.719304708627141e-5
-9.879999999999981,9.92972717743871e-5
-9.860000000000014,0.00010144670296330095
-9.83999999999999,0.00010364230280367282
-9.820000000000007,0.00010588505368774038
-9.799999999999997,0.00010817595866891976
-9.780000000000015,0.00011051604188994133
-9.759999999999991,0.0001129063490196818
-9.73999999999998,0.00011534794769887213
-9.719999999999999,0.00011784192799485103
-9.699999999999989,0.00012038940286554712
-9.680000000000007,0.00012299150863286697
-9.659999999999997,0.0001256494054656831
-9.640000000000015,0.00012836427787259782
-9.620000000000005,0.000131137335204691
-9.600000000000023,0.00013396981216843505
-9.580000000000013,0.00013686296934898502
-9.560000000000002,0.0001398180937440456
-9.539999999999978,0.00014283649930852064
-9.519999999999996,0.00014591952751015938
-9.499999999999986,0.00014906854789641493
-9.480000000000004,0.00015228495867273094
-9.459999999999994,0.00015557018729248564
-9.440000000000012,0.00015892569105881827
-9.420000000000002,0.0001623529577385679
-9.40000000000002,0.00016585350618856485
-9.38000000000001,0.00016942888699451604
-9.359999999999985,0.0001730806831227238
-9.340000000000003,0.00017681051058489596
-9.319999999999993,0.00018062001911629534
-9.300000000000011,0.00018451089286749292
-9.280000000000001,0.00018848485110998373
-9.259999999999991,0.0001925436489559393
-9.240000000000009,0.00019668907809236856
-9.219999999999999,0.00020092296752996522
-9.200000000000017,0.00020524718436692628
-9.180000000000007,0.00020966363456803512
-9.159999999999982,0.0002141742637592942
-9.14,0.00021878105803842024
-9.11999999999999,0.0002234860448014957
-9.100000000000009,0.0002282912935860968
-9.079999999999998,0.00023319891693120682
-9.060000000000016,0.00023821107125424537
-9.039999999999992,0.0002433299577455357
-9.020000000000024,0.00024855782328055007
-9.0,0.0002538969613502649
-8.980000000000018,0.0002593497130099859
-8.95999999999998,0.0002649184678469806
-8.939999999999998,0.0002706056649672919
-8.919999999999987,0.0002764137940020868
-8.900000000000006,0.00028234539613392355
-8.879999999999995,0.00028840306514330374
-8.860000000000014,0.00029458944847590354
-8.840000000000003,0.000300907248330883
-8.819999999999993,0.00030735922277065056
-8.800000000000011,0.00031394818685251993
-8.780000000000001,0.00032067701378264474
-8.760000000000005,0.00032754863609267304
-8.73999999999998,0.00033456604683954137
-8.720000000000013,0.0003417323008288449
-8.699999999999989,0.0003490505158622288
-8.680000000000007,0.00035652387400925335
-8.659999999999982,0.00036415562290419764
-8.640000000000015,0.0003719490770682541
-8.61999999999999,0.0003799076192576115
-8.600000000000009,0.0003880347018378898
-8.579999999999998,0.00039633384818543905
-8.560000000000002,0.0004048086541159868
-8.539999999999992,0.000413462789341157
-8.519999999999982,0.00042229999895336887
-8.5,0.00043132410493965415
-8.47999999999999,0.0004405390077249188
-8.460000000000008,0.0004499486877452059
-8.439999999999998,0.00045955720705150694
-8.420000000000016,0.0004693687109446855
-8.400000000000006,0.00047938742964210386
-8.379999999999995,0.0004896176799765122
-8.359999999999971,0.000500063867127814
-8.340000000000003,0.0005107304863883052
-8.319999999999979,0.0005216221249619986
-8.299999999999997,0.0005327434637986646
-8.279999999999987,0.0005440992794632195
-8.260000000000005,0.0005556944460411084
-8.239999999999995,0.0005675339370803366
-8.220000000000013,0.0005796228275708222
-8.200000000000003,0.0005919662959617476
-8.180000000000021,0.0006045696262175905
-8.159999999999997,0.0006174382099135537
-8.139999999999986,0.0006305775483710838
-8.120000000000005,0.0006439932548342261
-8.099999999999994,0.0006576910566875388
-8.079999999999984,0.0006716767977162975
-8.060000000000002,0.0006859564404098095
-8.039999999999992,0.0007005360683085243
-8.02000000000001,0.0007154218883958035
-8.0,0.0007306202335351013
-7.980000000000018,0.0007461375649533817
-7.959999999999994,0.0007619804747715939
-7.9399999999999835,0.0007781556885830398
-7.920000000000002,0.000794670068080488
-7.8999999999999915,0.0008115306137328908
-7.88000000000001,0.000828744467512575
-7.859999999999999,0.0008463189156738295
-7.840000000000018,0.0008642613915837304
-7.819999999999993,0.0008825794786061907
-7.800000000000026,0.0009012809130401238
-7.779999999999987,0.0009203735871126638
-7.759999999999991,0.0009398655520284429
-7.739999999999981,0.000959765021075852
-7.719999999999999,0.0009800803727913045
-7.699999999999989,0.001000820154182497
-7.680000000000007,0.001021993084011706
-7.659999999999997,0.0010436080561400988
-7.640000000000015,0.0010656741429341992
-7.6200000000000045,0.001088200598735484
-7.599999999999994,0.001111196863394251
-7.5800000000000125,0.0011346725658688162
-7.559999999999988,0.0011586375278911936
-7.540000000000006,0.0011831017677003458
-7.519999999999982,0.0012080755038441778
-7.500000000000014,0.0012335691590514167
-7.479999999999976,0.0012595933641745764
-7.460000000000022,0.0012861589622051779
-7.4399999999999835,0.001313277012362452
-7.420000000000016,0.0013409587942567374
-7.3999999999999915,0.0013692158121288481
-7.38000000000001,0.0013980597991666201
-7.359999999999999,0.00142750272189998
-7.340000000000003,0.0014575567846757693
-7.319999999999993,0.0014882344342136797
-7.299999999999983,0.0015195483642446112
-7.280000000000001,0.0015515115202328065
-7.259999999999991,0.0015841371041831218
-7.240000000000009,0.0016174385795348254
-7.219999999999999,0.001651429676143303
-7.200000000000017,0.0016861243953511277
-7.180000000000007,0.001721537015149886
-7.160000000000025,0.001757682095434243
-7.139999999999972,0.0017945744833496944
-7.1200000000000045,0.0018322293187355567
-7.09999999999998,0.001870662039664566
-7.079999999999998,0.0019098883880808069
-7.059999999999988,0.0019499244155373146
-7.040000000000006,0.00199078648903506
-7.019999999999996,0.00203249129696482
-7.000000000000014,0.002075055855153562
-6.980000000000004,0.002118497513016904
-6.960000000000022,0.002162833959819389
-6.939999999999998,0.0022080832310441075
-6.9199999999999875,0.002254263714873401
-6.900000000000006,0.002301394158782286
-6.8799999999999955,0.0023494936762464176
-6.860000000000014,0.0023985817535660888
-6.840000000000003,0.0024486782568082744
-6.819999999999993,0.002499803438868213
-6.800000000000011,0.0025519779466525276
-6.780000000000001,0.002605222828385479
-6.760000000000019,0.0026595595410402683
-6.739999999999995,0.0027150099578971913
-6.719999999999985,0.0027715963762304347
-6.700000000000003,0.002829341525125448
-6.679999999999993,0.002888268573428592
-6.660000000000011,0.0029484011378312137
-6.640000000000001,0.00300976329108973
-6.620000000000019,0.003072379570383877
-6.599999999999994,0.0031362749858149267
-6.580000000000027,0.003201475029045821
-6.560000000000002,0.003268005682085212
-6.539999999999992,0.0033358934262172984
-6.519999999999982,0.0034051652510795186
-6.5,0.003475848663890032
-6.47999999999999,0.0035479716988269716
-6.460000000000008,0.003621562926561505
-6.439999999999998,0.0036966514639467534
-6.420000000000016,0.0037732669838644304
-6.400000000000006,0.0038514397252315245
-6.3799999999999955,0.003931200503168724
-6.360000000000014,0.004012580719332881
-6.339999999999989,0.004095612372415496
-6.320000000000007,0.0041803280688092045
-6.299999999999983,0.004266761033444421
-6.280000000000015,0.0043549451207982
-6.259999999999991,0.004444914826077236
-6.240000000000009,0.004536705296577347
-6.219999999999985,0.004630352343221181
-6.200000000000017,0.004725892452276486
-6.179999999999993,0.004823362797256742
-6.160000000000011,0.004922801251006563
-6.139999999999986,0.005024246397973533
-6.1200000000000045,0.00512773754666874
-6.099999999999994,0.005233314742318049
-6.079999999999984,0.0053410187797060995
-6.060000000000002,0.005450891216214951
-6.039999999999992,0.005562974385059521
-6.02000000000001,0.005677311408721785
-6.0,0.005793946212585563
-5.980000000000018,0.005912923538774028
-5.960000000000008,0.006034288960191705
-5.939999999999998,0.006158088894773025
-5.919999999999973,0.006284370619939195
-5.900000000000006,0.006413182287265222
-5.879999999999981,0.00654457293735905
-5.859999999999999,0.006678592514954479
-5.839999999999989,0.00681529188421958
-5.820000000000007,0.0069547228442825935
-5.799999999999997,0.007096938144976581
-5.780000000000015,0.007241991502804852
-5.760000000000005,0.007389937617128441
-5.739999999999981,0.007540832186577442
-5.719999999999999,0.007694731925687426
-5.699999999999989,0.007851694581762637
-5.680000000000007,0.008011778951967115
-5.659999999999997,0.008175044900645132
-5.639999999999986,0.008341553376872203
-5.6200000000000045,0.008511366432237983
-5.599999999999994,0.008684547238861574
-5.5800000000000125,0.008861160107641142
-5.560000000000002,0.009041270506737926
-5.539999999999978,0.009224945080296112
-5.519999999999996,0.009412251667398867
-5.499999999999986,0.009603259321261482
-5.480000000000004,0.009798038328661954
-5.459999999999994,0.009996660229609803
-5.440000000000012,0.010199197837252722
-5.420000000000002,0.010405725258022323
-5.40000000000002,0.01061631791201809
-5.3799999999999955,0.010831052553629863
-5.360000000000028,0.011050007292398871
-5.339999999999975,0.011273261614116731
-5.319999999999993,0.011500896402161826
-5.299999999999983,0.011732993959072664
-5.280000000000001,0.011969638028357453
-5.259999999999991,0.012210913816538455
-5.240000000000009,0.012456908015430666
-5.219999999999999,0.012707708824652547
-5.200000000000017,0.012963405974368365
-5.180000000000007,0.013224090748259499
-5.159999999999997,0.01348985600672285
-5.140000000000001,0.013760796210294886
-5.11999999999999,0.014037007443298026
-5.1000000000000085,0.01431858743770699
-5.079999999999984,0.014605635597232481
-5.0600000000000165,0.014898253021618499
-5.039999999999978,0.015196542531150587
-5.020000000000024,0.01550060869137005
-4.999999999999986,0.01581055783799161
-4.980000000000018,0.016126498102018758
-4.959999999999994,0.016448539435053117
-4.940000000000012,0.016776793634792175
-4.9199999999999875,0.017111374370710655
-4.900000000000006,0.01745239720991884
-4.8799999999999955,0.01779997964319298
-4.859999999999985,0.01815424111117025
-4.840000000000003,0.018515303030701993
-4.819999999999993,0.018883288821357595
-4.800000000000011,0.019258323932071483
-4.780000000000001,0.019640535867925035
-4.760000000000019,0.020030054217054238
-4.740000000000009,0.02042701067767501
-4.720000000000013,0.02083153908521513
-4.699999999999974,0.021243775439543974
-4.680000000000007,0.021663857932288075
-4.659999999999982,0.02209192697422226
-4.640000000000001,0.022528125222723832
-4.61999999999999,0.022972597609277324
-4.6000000000000085,0.02342549136701729
-4.579999999999998,0.02388695605829472
-4.5600000000000165,0.024357143602252676
-4.540000000000006,0.024836208302396866
-4.519999999999982,0.025324306874143936
-4.5,0.02582159847233196
-4.47999999999999,0.02632824471867548
-4.460000000000008,0.02684440972914664
-4.439999999999998,0.027370260141263675
-4.420000000000016,0.027905965141266535
-4.400000000000006,0.02845169649115997
-4.3799999999999955,0.02900762855560034
-4.360000000000014,0.029573938328606136
-4.340000000000003,0.030150805460066286
-4.319999999999979,0.030738412282023116
-4.299999999999997,0.03133694383470349
-4.279999999999987,0.03194658789227234
-4.260000000000005,0.03256753498827919
-4.239999999999995,0.03319997844077034
-4.220000000000013,0.0338441143770353
-4.200000000000003,0.03450014175795643
-4.180000000000021,0.035168262401929766
-4.159999999999997,0.035848681008320754
-4.140000000000029,0.03654160518042306
-4.1200000000000045,0.03724724544787985
-4.099999999999994,0.03796581528853245
-4.079999999999984,0.03869753114965385
-4.060000000000002,0.039442612468528496
-4.039999999999992,0.040201281692333675
-4.02000000000001,0.0409737642972781
-4.0,0.04176028880695176
-3.980000000000018,0.04256108680984032
-3.960000000000008,0.04337639297595128
-3.9399999999999977,0.04420644507250359
-3.9200000000000017,0.04505148397862472
-3.8999999999999915,0.045911753699000954
-3.8800000000000097,0.04678750137642306
-3.859999999999985,0.047678977303166954
-3.8400000000000176,0.048586434931149294
-3.819999999999993,0.049510130880791176
-3.8000000000000114,0.05045032494852655
-3.779999999999987,0.05140728011288489
-3.7600000000000193,0.052381262539076844
-3.739999999999995,0.053372541582010095
-3.719999999999999,0.05438138978765844
-3.6999999999999886,0.05540808289270634
-3.680000000000007,0.05645289982238459
-3.6599999999999966,0.05751612268641708
-3.6399999999999864,0.05859803677298595
-3.6200000000000045,0.059698930540629525
-3.5999999999999943,0.0608190956079766
-3.5800000000000125,0.06195882674122195
-3.5600000000000023,0.06311842183924249
-3.5400000000000205,0.06429818191625118
-3.519999999999982,0.0654984110818836
-3.5,0.06671941651860284
-3.4799999999999756,0.06796150845631523
-3.460000000000008,0.06922500014407379
-3.4399999999999835,0.07051020781875128
-3.4200000000000017,0.07181745067055735
-3.3999999999999915,0.07314705080526981
-3.3800000000000097,0.07449933320304687
-3.3599999999999994,0.07587462567368466
-3.3400000000000176,0.07727325880817427
-3.319999999999993,0.07869556592641695
-3.299999999999983,0.08014188302094202
-3.280000000000001,0.08161254869647575
-3.259999999999991,0.08310790410519786
-3.240000000000009,0.08462829287752241
-3.219999999999999,0.08617406104823204
-3.1999999999999886,0.08774555697779057
-3.180000000000007,0.08934313126865234
-3.1599999999999966,0.0909671366763836
-3.140000000000015,0.09261792801540482
-3.1199999999999903,0.09429586205915282
-3.09999999999998,0.09600129743446702
-3.0799999999999983,0.09773459450998362
-3.059999999999988,0.09949611527832809
-3.0400000000000063,0.101286223231882
-3.019999999999996,0.10310528323190189
-3.000000000000014,0.1049536613707491
-2.980000000000004,0.10683172482699868
-2.960000000000022,0.10873984171317679
-2.9399999999999977,0.1106783809158734
-2.9199999999999875,0.11264771192797335
-2.8999999999999773,0.11464820467273507
-2.8799999999999955,0.1166802293194484
-2.859999999999985,0.1187441560903844
-2.8400000000000034,0.12084035505875543
-2.819999999999993,0.12296919593738707
-2.8000000000000114,0.12513104785779802
-2.780000000000001,0.12732627913938255
-2.7600000000000193,0.1295552570483733
-2.740000000000009,0.1318183475462629
-2.7199999999999847,0.13411591502735082
-2.700000000000003,0.13644832204507346
-2.6799999999999926,0.13881592902677395
-2.660000000000011,0.141219093976554
-2.6399999999999864,0.14365817216584126
-2.6200000000000188,0.14613351581130987
-2.59999999999998,0.14864547373977108
-2.5800000000000267,0.1511943910396472
-2.559999999999988,0.15378060869863916
-2.5400000000000205,0.15640446322718746
-2.519999999999982,0.15906628626731872
-2.5,0.1617664041864638
-2.4799999999999898,0.16450513765582606
-2.460000000000008,0.16728280121287623
-2.4399999999999977,0.17009970280753473
-2.4199999999999875,0.17295614333160997
-2.4000000000000057,0.1758524161310392
-2.3799999999999955,0.17878880650049248
-2.3600000000000136,0.18176559115987548
-2.3400000000000034,0.18478303771228272
-2.3200000000000216,0.1878414040829314
-2.2999999999999687,0.19094093793861688
-2.2800000000000153,0.1940818760872243
-2.2599999999999767,0.19726444385682115
-2.240000000000009,0.2004888544538744
-2.2199999999999847,0.2037553083001183
-2.200000000000003,0.20706399234760567
-2.1799999999999926,0.21041507937148993
-2.160000000000011,0.21380872724007088
-2.1400000000000006,0.21724507816165556
-2.1200000000000188,0.2207242579077951
-2.0999999999999943,0.2242463750124515
-2.079999999999984,0.22781151994668292
-2.0600000000000023,0.23141976426842517
-2.039999999999992,0.23507115974698475
-2.0200000000000102,0.23876573746185095
-2.0,0.24250350687548974
-1.9800000000000182,0.2462844548797665
-1.960000000000008,0.2501085448157027
-1.9399999999999977,0.2539757154662808
-1.920000000000016,0.25788588002205975
-1.8999999999999915,0.26183892501939265
-1.8799999999999812,0.2658347092510742
-1.8599999999999994,0.2698730626493127
-1.8399999999999892,0.27395378514094676
-1.8200000000000074,0.2780766454748999
-1.7999999999999972,0.2822413800219279
-1.7800000000000153,0.28644769154676836
-1.7600000000000051,0.2906952479529031
-1.7400000000000233,0.29498368100018774
-1.7199999999999989,0.2993125849957339
-1.6999999999999886,0.30368151545850475
-1.6800000000000068,0.3080899877581767
-1.6599999999999966,0.31253747572898094
-1.6399999999999864,0.3170234102593147
-1.6200000000000045,0.321547177858083
-1.5999999999999943,0.32610811919885807
-1.5800000000000125,0.3307055276431236
-1.5600000000000023,0.3353386477440188
-1.5400000000000205,0.3400066737322056
-1.5200000000000102,0.34470874798567264
-1.4999999999999858,0.3494439594854976
-1.480000000000004,0.3542113422598427
-1.4599999999999937,0.35900987381868077
-1.440000000000012,0.36383847358203414
-1.4199999999999875,0.3686960013047866
-1.40000000000002,0.3735812555014257
-1.3799999999999955,0.3784929718744153
-1.3600000000000136,0.3834298217502201
-1.3399999999999892,0.38839041052739665
-1.3200000000000216,0.39337327614152123
-1.299999999999983,0.39837688755218303
-1.2800000000000011,0.4033996432576599
-1.259999999999991,0.40843986984338565
-1.240000000000009,0.41349582057079765
-1.2199999999999989,0.41856567401364786
-1.1999999999999886,0.423647532749403
-1.1800000000000068,0.428739422113926
-1.1599999999999966,0.4338392890281842
-1.1400000000000148,0.4389450009063509
-1.1200000000000045,0.44405434465528093
-1.1000000000000085,0.44916502577597034
-1.079999999999984,0.45427466757827956
-1.0600000000000023,0.4593808105208382
-1.0399999999999778,0.46448091168875016
-1.0200000000000102,0.4695723444223681
-0.9999999999999858,0.47465239811108945
-0.980000000000004,0.4797182781667835
-0.9599999999999937,0.4847671061920883
-0.9400000000000119,0.4897959203594826
-0.9200000000000017,0.49480167601751995
-0.8999999999999773,0.49978124654125816
-0.8799999999999955,0.5047314244442895
-0.8599999999999852,0.5096489227702171
-0.8400000000000034,0.5145303767817138
-0.8199999999999932,0.5193723459654572
-0.8000000000000114,0.5241713163713565
-0.7800000000000011,0.5289237033043084
-0.7599999999999909,0.5336258543865282
-0.7400000000000091,0.5382740530079949
-0.7199999999999989,0.5428645221818975
-0.6999999999999744,0.547393428821022
-0.6799999999999926,0.5518568884498309
-0.6599999999999824,0.5562509703655085
-0.6400000000000006,0.5605717032594246
-0.6199999999999903,0.5648150813083369
-0.6000000000000085,0.568977070742111
-0.5799999999999983,0.5730536168919066
-0.5600000000000165,0.5770406517194538
-0.5400000000000063,0.5809341018244077
-0.5200000000000244,0.5847298969226746
-0.5,0.5884239787841956
-0.47999999999998977,0.5920123106137833
-0.45999999999997954,0.5954908868535018
-0.4399999999999977,0.5988557433795573
-0.4199999999999875,0.6021029680609482
-0.4000000000000057,0.6052287116412216
-0.37999999999999545,0.6082291988985826
-0.36000000000001364,0.6111007400335908
-0.3400000000000034,0.613839742227642
-0.3200000000000216,0.616442721309636
-0.29999999999999716,0.6189063134627237
-0.2799999999999869,0.6212272868979748
-0.2600000000000051,0.6234025534172808
-0.23999999999999488,0.6254291797840875
-0.22000000000001307,0.6273043988175643
-0.19999999999998863,0.6290256201238524
-0.18000000000002103,0.6305904403771826
-0.15999999999998238,0.6319966530638871
-0.140000000000029,0.6332422576039236
-0.11999999999999034,0.6343254677673343
-0.09999999999999432,0.6352447193072612
-0.07999999999998408,0.6359986767365877
-0.060000000000002274,0.6365862391820586
-0.03999999999999204,0.6370065452576075
-0.020000000000010232,0.6372589769076825
0.0,0.6373431621812273
0.020000000000010232,0.6372589769076825
0.03999999999999204,0.637006545257607
0.060000000000002274,0.636586239182058
0.07999999999998408,0.6359986767365876
0.09999999999999432,0.6352447193072607
0.11999999999997613,0.634325467767334
0.13999999999998636,0.6332422576039227
0.15999999999996817,0.6319966530638864
0.1799999999999784,0.6305904403771817
0.19999999999998863,0.6290256201238512
0.22000000000002728,0.6273043988175628
0.2400000000000091,0.6254291797840867
0.2600000000000193,0.6234025534172798
0.28000000000000114,0.6212272868979756
0.30000000000001137,0.6189063134627236
0.3200000000000216,0.6164427213096355
0.3400000000000034,0.6138397422276415
0.36000000000001364,0.6111007400335907
0.37999999999999545,0.6082291988985818
0.4000000000000057,0.6052287116412206
0.4199999999999875,0.6021029680609471
0.4399999999999977,0.5988557433795569
0.45999999999997954,0.5954908868535012
0.47999999999998977,0.5920123106137827
0.5,0.5884239787841947
0.5199999999999818,0.5847298969226739
0.539999999999992,0.5809341018244065
0.5599999999999739,0.5770406517194533
0.5799999999999841,0.5730536168919063
0.5999999999999659,0.5689770707421103
0.620000000000033,0.5648150813083368
0.6400000000000148,0.5605717032594242
0.660000000000025,0.5562509703655075
0.6800000000000068,0.5518568884498306
0.700000000000017,0.547393428821022
0.7199999999999989,0.5428645221818972
0.7400000000000091,0.538274053007994
0.7599999999999909,0.5336258543865275
0.7800000000000011,0.5289237033043085
0.8000000000000114,0.5241713163713559
0.8199999999999932,0.519372345965456
0.8400000000000034,0.5145303767817119
0.8599999999999852,0.5096489227702162
0.8799999999999955,0.504731424444288
0.8999999999999773,0.49978124654125655
0.9199999999999875,0.49480167601751895
0.9399999999999977,0.48979592035948166
0.9599999999999795,0.4847671061920878
0.9799999999999898,0.4797182781667813
0.9999999999999716,0.4746523981110883
1.0200000000000102,0.46957234442236645
1.0400000000000205,0.46448091168874867
1.0600000000000023,0.4593808105208368
1.0800000000000125,0.45427466757827917
1.1000000000000227,0.44916502577597
1.1200000000000045,0.44405434465527965
1.1400000000000148,0.4389450009063502
1.1599999999999966,0.4338392890281839
1.1800000000000068,0.42873942211392574
1.1999999999999886,0.42364753274940203
1.2199999999999989,0.4185656740136473
1.240000000000009,0.4134958205707969
1.259999999999991,0.4084398698433845
1.2800000000000011,0.40339964325765804
1.299999999999983,0.398376887552182
1.3199999999999932,0.39337327614152023
1.339999999999975,0.38839041052739487
1.3599999999999852,0.3834298217502189
1.3799999999999955,0.37849297187441394
1.3999999999999773,0.37358125550142474
1.420000000000016,0.3686960013047862
1.4400000000000261,0.36383847358203364
1.460000000000008,0.35900987381867977
1.4800000000000182,0.35421134225984124
1.5,0.3494439594854961
1.5200000000000102,0.34470874798567125
1.5400000000000205,0.3400066737322048
1.5600000000000023,0.3353386477440179
1.5800000000000125,0.33070552764312255
1.5999999999999943,0.3261081191988566
1.6200000000000045,0.3215471778580813
1.6399999999999864,0.317023410259313
1.6599999999999966,0.3125374757289793
1.6800000000000068,0.30808998775817487
1.6999999999999886,0.30368151545850264
1.7199999999999989,0.2993125849957319
1.7399999999999807,0.29498368100018474
1.759999999999991,0.2906952479529006
1.7799999999999727,0.2864476915467663
1.799999999999983,0.2822413800219249
1.8200000000000216,0.2780766454748973
1.8400000000000318,0.2739537851409441
1.8600000000000136,0.2698730626493104
1.8800000000000239,0.2658347092510709
1.9000000000000057,0.2618389250193891
1.920000000000016,0.2578858800220565
1.9399999999999977,0.2539757154662773
1.960000000000008,0.25010854481569933
1.9800000000000182,0.24628445487976325
2.0,0.24250350687548633
2.0200000000000102,0.23876573746184704
2.039999999999992,0.23507115974698112
2.0600000000000023,0.2314197642684222
2.079999999999984,0.22781151994667934
2.0999999999999943,0.22424637501244798
2.119999999999976,0.2207242579077915
2.1399999999999864,0.21724507816165203
2.1599999999999966,0.21380872724006722
2.1799999999999784,0.2104150793714865
2.1999999999999886,0.20706399234760217
2.2200000000000273,0.20375530830011468
2.240000000000009,0.200488854453871
2.2600000000000193,0.19726444385681755
2.2800000000000296,0.19408187608722088
2.3000000000000114,0.1909409379386133
2.3200000000000216,0.18784140408292782
2.3400000000000034,0.18478303771227883
2.3600000000000136,0.18176559115987181
2.3799999999999955,0.1787888065004887
2.4000000000000057,0.17585241613103586
2.4199999999999875,0.17295614333160628
2.4399999999999977,0.17009970280753156
2.460000000000008,0.16728280121287298
2.4799999999999898,0.16450513765582297
2.5,0.16176640418646066
2.519999999999982,0.15906628626731587
2.539999999999992,0.15640446322718443
